#group,false,false,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_time,_value,_field,_measurement,code,crypto,description,symbol
,,0,2023-09-03T12:38:00Z,25333.7144,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T12:50:00Z,25379.7651,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T13:04:00Z,25210.9112,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T13:19:00Z,25254.2744,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T13:32:00Z,25281.2375,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T13:47:00Z,25279.7342,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T14:03:00Z,25242.8461,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T14:19:00Z,25259.6274,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T14:32:00Z,25259.6359,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T14:47:00Z,25275.8499,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T15:04:00Z,25255.9637,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T15:18:00Z,25250.2811,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T15:32:00Z,25243.4145,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T15:47:00Z,25199.4942,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T16:03:00Z,25204.46,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T16:21:00Z,25217.1291,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T16:33:00Z,25214.3703,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T16:47:00Z,25192.7936,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T17:03:00Z,25206.2706,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T17:19:00Z,25205.0941,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T17:32:00Z,25187.6404,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T17:47:00Z,25212.3988,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T18:04:00Z,25231.3834,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T18:20:00Z,25337.2727,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T18:32:00Z,25281.6694,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T18:47:00Z,25310.7463,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T19:03:00Z,25294.4436,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T19:17:00Z,25290.6158,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T19:32:00Z,25299.6713,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T19:47:00Z,25334.422,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T20:04:00Z,25342.2284,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T20:18:00Z,25312.0133,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T20:32:00Z,25326.0507,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T20:47:00Z,25345.3566,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T21:03:00Z,25370.3584,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T21:17:00Z,25354.1022,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T21:32:00Z,25349.8196,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T21:47:00Z,25319.4788,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T22:04:00Z,25302.8509,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T22:20:00Z,25309.165,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T22:32:00Z,25297.0087,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T22:47:00Z,25292.7997,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T23:04:00Z,25288.3449,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T23:18:00Z,25294.1073,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T23:32:00Z,25296.84,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-03T23:47:00Z,25314.6624,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T00:16:00Z,25272.8072,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T00:47:00Z,25269.3418,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T01:24:00Z,25238.37,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T01:47:00Z,25229.5535,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T02:09:00Z,25233.1254,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T02:22:00Z,25242.6913,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T02:32:00Z,25246.9769,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T02:47:00Z,25284.503,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T03:04:00Z,25303.3152,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T03:19:00Z,25376.14,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T03:32:00Z,25324.542,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T03:47:00Z,25336.9496,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T04:04:00Z,25322.3698,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T04:21:00Z,25335.2808,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T04:32:00Z,25322.9935,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T04:47:00Z,25318.4572,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T05:04:00Z,25309.1058,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T05:20:00Z,25286.8307,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T05:33:00Z,25300.0274,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T05:47:00Z,25282.0168,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T06:04:00Z,25267.8169,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T06:22:00Z,25299.3978,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T06:33:00Z,25295.6022,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T06:47:00Z,25288.8114,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T07:04:00Z,25285.0544,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T07:18:00Z,25315.9039,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T07:32:00Z,25285.953,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T07:47:00Z,25291.9683,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T08:04:00Z,25293.3203,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T08:22:00Z,25299.3847,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T08:32:00Z,25304.7623,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T08:47:00Z,25305.8531,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T09:04:00Z,25300.0609,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T09:19:00Z,25298.8622,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T09:32:00Z,25279.9963,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T09:47:00Z,25257.0675,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T10:04:00Z,25275.0816,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T10:21:00Z,25256.2704,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T10:33:00Z,25252.645,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T10:47:00Z,25203.5594,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T11:03:00Z,25245.7918,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T11:17:00Z,25219.1199,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T11:32:00Z,25191.2216,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T11:47:00Z,25225.3673,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T12:05:00Z,25217.3693,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T12:24:00Z,25186.1997,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T12:40:00Z,25196.5371,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T12:52:00Z,25150.9601,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T13:04:00Z,25187.9656,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T13:21:00Z,25216.6446,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T13:32:00Z,25209.1784,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T13:47:00Z,25205.715,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T14:04:00Z,25213.1154,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T14:20:00Z,25230.0341,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T14:32:00Z,25212.7842,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T14:47:00Z,25195.9267,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T15:03:00Z,25183.7521,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T15:19:00Z,25094.7873,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T15:32:00Z,25164.4045,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T15:47:00Z,25130.0669,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T16:04:00Z,25144.3448,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T16:22:00Z,25143.6312,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T16:33:00Z,25155.3783,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T16:47:00Z,25172.3604,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T17:03:00Z,25188.1322,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T17:19:00Z,25217.2072,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T17:32:00Z,25195.6878,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T17:47:00Z,25212.5431,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T18:04:00Z,25233.2744,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T18:21:00Z,25221.2389,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T18:32:00Z,25221.3843,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T18:47:00Z,25236.3583,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T19:03:00Z,25197.768,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T19:17:00Z,25202.8009,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T19:32:00Z,25191.4763,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T19:47:00Z,25225.2634,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T20:03:00Z,25222.6512,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T20:19:00Z,25218.0547,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T20:32:00Z,25178.8824,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T20:47:00Z,25154.328,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T21:03:00Z,25147.8012,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T21:17:00Z,25060.5618,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T21:32:00Z,25058.263,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T21:47:00Z,25085.8633,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T22:03:00Z,25024.1639,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T22:20:00Z,25061.8499,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T22:32:00Z,25060.5825,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T22:47:00Z,25098.8256,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T23:03:00Z,25098.3571,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T23:18:00Z,25093.3956,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T23:32:00Z,25108.4686,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-04T23:47:00Z,25138.5257,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T00:16:00Z,25120.4999,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T00:47:00Z,25077.2335,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T01:23:00Z,25068.7966,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T01:46:00Z,25111.3492,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T02:07:00Z,25079.9582,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T02:21:00Z,25068.4293,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T02:32:00Z,25064.8627,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T02:47:00Z,25033.2428,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T03:04:00Z,24992.4048,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T03:19:00Z,24943.7369,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T03:33:00Z,24966.9228,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T03:47:00Z,24983.9454,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T04:49:00Z,25016.9988,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T05:03:00Z,25010.4874,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T05:20:00Z,25052.7408,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T05:33:00Z,25032.7352,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T05:47:00Z,25031.7808,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T06:04:00Z,25054.7018,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T06:22:00Z,25065.0873,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T06:33:00Z,25042.8645,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T06:47:00Z,25036.0042,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T07:04:00Z,25037.3217,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T07:18:00Z,25027.5967,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T07:32:00Z,25058.6564,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T07:47:00Z,25037.1974,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T08:04:00Z,25056.2287,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T08:22:00Z,25050.8801,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T08:32:00Z,25026.6727,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T08:47:00Z,24979.6572,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T09:04:00Z,25034.8379,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T09:19:00Z,25050.86,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T09:33:00Z,25043.4215,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T09:47:00Z,25082.6318,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T10:04:00Z,25059.3888,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T10:21:00Z,25079.8778,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T10:33:00Z,25096.311,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T10:47:00Z,25071.4888,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T11:03:00Z,25079.517,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T11:17:00Z,25072.1387,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T11:32:00Z,25070.6827,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T11:47:00Z,25076.2745,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T12:24:00Z,25049.487,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T12:40:00Z,25050.9538,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T12:52:00Z,25121.9256,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T13:05:00Z,25098.6815,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T13:21:00Z,25113.247,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T13:32:00Z,25076.9846,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T13:47:00Z,25091.4387,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T14:04:00Z,25065.178,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T14:20:00Z,25063.6193,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T14:32:00Z,25033.3685,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T14:47:00Z,25013.0777,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T15:03:00Z,25057.3304,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T15:20:00Z,25170.5817,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T15:33:00Z,25050.2735,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T15:47:00Z,25075.3082,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T16:04:00Z,25039.2549,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T16:22:00Z,25086.5667,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T16:34:00Z,25101.1635,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T16:52:00Z,25074.5026,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T17:03:00Z,25056.0579,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T17:19:00Z,25040.3901,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T17:32:00Z,25080.8464,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T17:47:00Z,25090.769,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T18:04:00Z,25081.0077,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T18:21:00Z,25077.0935,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T18:33:00Z,25049.3564,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T18:47:00Z,25072.1589,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T19:03:00Z,25074.7521,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T19:17:00Z,25060.6099,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T19:32:00Z,25055.6153,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T19:47:00Z,25050.8462,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T20:03:00Z,25008.7908,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T20:19:00Z,25040.1082,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T20:32:00Z,25034.194,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T20:47:00Z,25005.6262,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T21:03:00Z,25037.3421,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T21:18:00Z,25064.207,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T21:32:00Z,25086.3037,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T21:47:00Z,25068.1742,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T22:03:00Z,25053.1155,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T22:20:00Z,25065.3399,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T22:32:00Z,25082.4203,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T22:47:00Z,25076.6799,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T23:04:00Z,25090.883,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T23:18:00Z,25107.9766,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T23:32:00Z,25112.1572,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-05T23:47:00Z,25116.7256,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T00:16:00Z,25129.8285,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T00:47:00Z,25118.69,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T01:24:00Z,25132.3827,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T01:46:00Z,25109.6196,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T02:08:00Z,25104.4905,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T02:22:00Z,25126.2871,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T02:32:00Z,25119.8526,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T02:47:00Z,25136.7984,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T03:04:00Z,25161.4782,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T03:19:00Z,25150.6807,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T03:32:00Z,25116.4774,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T03:47:00Z,25105.269,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T04:04:00Z,25105.756,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T04:21:00Z,25097.8453,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T04:32:00Z,25109.3121,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T04:47:00Z,25080.9046,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T05:04:00Z,25079.5114,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T05:20:00Z,25068.5495,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T05:32:00Z,25070.3518,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T05:47:00Z,25061.7111,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T06:04:00Z,25071.1965,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T06:22:00Z,25084.6071,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T06:33:00Z,25087.0509,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T06:47:00Z,25080.2577,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T07:04:00Z,25093.9457,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T07:18:00Z,25077.8861,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T07:32:00Z,25092.2829,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T07:47:00Z,25092.6509,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T08:04:00Z,25065.3685,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T08:22:00Z,25067.5575,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T08:33:00Z,25068.7771,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T08:47:00Z,25060.8799,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T09:04:00Z,25073.337,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T09:19:00Z,25053.307,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T09:33:00Z,25074.5298,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T09:47:00Z,25079.723,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T10:04:00Z,25072.8315,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T10:21:00Z,25071.0969,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T10:33:00Z,25069.9771,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T10:47:00Z,25050.6097,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T11:03:00Z,25052.3651,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T11:17:00Z,25064.1341,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T11:32:00Z,25073.7579,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T11:47:00Z,25057.4441,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T12:05:00Z,25045.2177,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T12:24:00Z,25068.7681,price,coindesk,EUR,bitcoin,Euro,&euro;
,,0,2023-09-06T12:40:00Z,25047.7323,price,coindesk,EUR,bitcoin,Euro,&euro;
